#	
RPS4Y1	54.9913514
TMSB4Y	38.21760914
APAF1	3.554179475
LPXN	3.200660769
TRAM2	3.164203403
VIPAS39	3.071137593
MAP3K1	3.019719686
SLC9A6	2.924893573
PHKB	2.875024401
HCFC2	2.814518683
TRIM38	2.648013456
PALS1	2.641277864
TRIP11	2.630821952
ZNF100	2.53043553
CEP290	2.527051158
VNN2	2.518915571
CEP295	2.472536356
MOAP1	2.44538915
ETS1	2.437669159
KIAA0586	2.415181352
GPR15	2.404423137
MAP3K7	2.376551757
NUMB	2.312322963
HERC2	2.305485767
KTN1	2.304986329
C18orf54	2.265544314
NCBP3	2.201384243
TPMT	2.189577286
RIOK3	2.161696369
IMPACT	2.151850928
FITM2	2.148657766
ZNF724	2.147840278
CNDP2	2.118747315
PHIP	2.116175702
LRP2BP	2.111292771
EIF4EBP2	2.064758273
MON2	2.043143746
CHD9	2.036695302
FAM199X	2.025112767
RWDD2B	2.020936668
PCSK7	2.016105751
NFATC2IP	2.003293168
FAM214A	1.999737742
HOOK3	1.993482961
GPR68	1.991750511
AP4E1	1.974623176
CRACR2B	1.97421395
FGFBP3	1.956551395
PARN	1.948225043
AKAP11	1.926649626
CTR9	1.926401637
KIF3B	1.926029294
CHD8	1.923277108
GDE1	1.916326557
TET1	1.910378935
LRRC58	1.892757121
BLZF1	1.892010404
SPATA5	1.887770061
USP15	1.873008413
DGKE	1.867458335
MSRB2	1.859883466
ZPBP2	1.856612837
RGL1	1.847900292
GLCE	1.844142183
NFRKB	1.844072501
TCL1A	1.843549236
TRAPPC8	1.840345948
USP8	1.837400994
FANCM	1.82400618
MCM8	1.815160106
FAM111A	1.813206571
CDIN1	1.810937792
DAAM1	1.802086591
STK38	1.773999625
CFAP57	1.770780169
RNF111	1.7676208
GEN1	1.765945729
TRIM66	1.765361368
FSD2	1.759985288
RELCH	1.757824427
CPSF2	1.756774725
ZFYVE26	1.743547337
CHORDC1	1.737878369
SORL1	1.736798653
UBR7	1.72802488
LIN52	1.719452797
KIAA0100	1.718807719
CCP110	1.716120053
UBE2Q2	1.714988645
ZBTB14	1.712656729
PCMTD2	1.706285005
ZNF512B	1.703511278
ATP8B1	1.701938862
RBM25	1.68596561
PALB2	1.68515035
CCDC90B	1.682148425
NAA40	1.680995127
APOBR	1.677170337
MOCOS	1.672829743
MSANTD2	1.669185812
KIF16B	1.667944109
KCTD10	1.66752819
KIAA0753	1.663459811
BBS4	1.661983449
BICD1	1.658336319
ANP32E	1.654489341
IL18BP	1.651413656
CIP2A	1.648845374
ATMIN	1.64543342
SPCS2	1.64324026
OSTF1	1.640364883
ZDHHC5	1.637345932
PTGR2	1.634480037
PRDM10	1.630182327
ROCK1	1.618659723
CDC27	1.618103769
APPL2	1.613567237
RHOT1	1.610799611
TNKS2	1.608595507
CWF19L2	1.596835465
APPBP2	1.595418422
PCNX1	1.591507841
NCF4	1.583729854
ZBTB18	1.576292467
ZWILCH	1.57535034
R3HCC1L	1.575298241
JKAMP	1.574666058
ARL4C	1.566647451
COPB1	1.563946285
ZKSCAN1	1.558564414
BAZ1B	1.553207378
